7	30
8	30
9	30
10	30
9	31
10	31
9	31
10	31
10	31
10	31
10	31
10	31
10	31
9	31
9	31
10	31
11	31
11	31
11	31
11	31
11	31
10	31
11	31
10	31
9	31
9	31
11	31
11	31
10	31
10	31
9	31
10	31
11	31
11	31
11	31
11	31
10	31
11	31
10	31
11	31
10	31
10	31
10	31
10	31
11	31
10	31
10	31
10	31
10	31
9	31
9	31
9	31
9	31
10	31
12	31
12	31
12	31
12	31
12	31
11	31
12	31
12	31
12	31
12	31
12	31
11	31
12	31
12	31
12	31
12	31
11	31
11	31
12	31
11	31
10	31
10	31
11	31
12	31
12	31
11	31
11	31
12	31
12	31
12	31
13	31
13	31
13	31
12	31
12	31
11	31
10	31
12	31
13	31
13	31
13	31
13	31
13	31
13	31
12	31
13	31
13	31
13	31
13	31
13	31
13	31
13	31
13	31
13	31
13	31
13	31
13	31
12	31
11	31
10	31
13	31
13	31
13	31
13	31
13	31
13	31
12	31
13	31
13	31
13	31
13	31
13	31
14	31
14	31
14	31
14	31
14	31
14	31
14	31
13	31
13	31
13	31
12	31
14	31
14	31
14	31
14	31
14	31
14	31
14	31
14	31
14	31
14	31
14	31
14	31
13	31
15	31
14	31
14	31
14	31
14	31
13	31
13	31
13	31
14	31
13	31
13	31
13	31
13	31
13	31
12	31
11	31
13	31
13	31
13	31
13	31
15	31
15	31
14	31
15	31
15	31
15	31
15	31
14	31
13	31
15	31
15	31
14	31
14	31
13	31
13	31
15	31
15	31
15	31
14	31
14	31
13	31
14	31
15	31
15	31
14	31
14	31
15	31
15	31
15	31
15	31
15	31
15	31
15	31
15	31
15	31
15	31
15	31
14	31
14	31
13	31
13	31
15	31
15	31
14	31
14	31
14	31
15	31
14	31
14	31
14	31
14	31
14	31
14	31
14	31
14	31
15	31
15	31
14	31
13	31
14	31
15	31
14	31
15	31
15	31
16	31
16	31
16	31
16	31
16	31
15	31
16	31
16	31
16	31
15	31
15	31
14	31
16	31
16	31
16	31
16	31
15	31
15	31
14	31
15	31
15	31
15	31
14	31
13	31
13	31
15	31
15	31
15	31
14	31
15	31
14	31
13	31
13	31
13	31
13	31
12	31
13	31
14	31
13	31
14	31
13	31
14	31
14	31
13	31
12	31
13	31
12	31
12	31
12	31
14	31
13	31
13	31
13	31
13	31
13	31
14	31
14	31
14	31
13	31
13	31
15	31
15	31
15	31
14	31
14	31
15	31
15	31
14	31
14	31
13	31
12	31
12	31
13	31
13	31
13	31
12	31
14	31
13	31
13	31
15	31
16	31
16	31
15	31
15	31
16	31
15	31
15	31
16	31
15	31
16	31
15	31
16	31
16	31
16	31
16	31
16	31
16	31
16	31
16	31
16	31
15	31
16	31
16	31
16	31
16	31
16	31
15	31
14	31
15	31
15	31
14	31
14	31
15	31
14	31
14	31
15	31
15	31
14	31
14	31
15	31
15	31
15	31
16	31
16	31
15	31
14	31
15	31
16	31
15	31
14	31
13	31
13	31
15	31
15	31
14	31
16	31
16	31
15	31
15	31
14	31
13	31
13	31
14	31
13	31
12	31
11	31
12	31
11	31
15	31
16	31
15	31
16	31
16	31
16	31
16	31
16	31
15	31
15	31
15	31
15	31
15	31
16	31
16	31
16	31
15	31
16	31
16	31
16	31
15	31
16	31
16	31
16	31
16	31
16	31
16	31
15	31
14	31
14	31
13	31
14	31
14	31
15	31
16	31
16	31
16	31
16	31
16	31
16	31
16	31
16	31
15	31
14	31
14	31
13	31
13	31
13	31
13	31
12	31
11	31
10	31
9	31
9	31
8	31
8	31
9	31
9	31
8	31
10	31
10	31
13	31
16	31
17	31
17	31
17	31
16	31
17	31
17	31
16	31
16	31
16	31
17	31
16	31
17	31
16	31
15	31
15	31
14	31
15	31
15	31
16	31
16	31
15	31
16	31
16	31
16	31
15	31
14	31
15	31
17	31
16	31
17	31
17	31
16	31
17	31
17	31
16	31
16	31
17	31
17	31
17	31
16	31
16	31
16	31
16	31
16	31
17	31
16	31
17	31
16	31
17	31
16	31
16	31
17	31
16	31
16	31
16	31
15	31
16	31
15	31
14	31
15	31
15	31
15	31
16	31
15	31
14	31
14	31
13	31
15	31
16	31
15	31
15	31
14	31
14	31
15	31
14	31
16	31
15	31
15	31
15	31
15	31
15	31
14	31
13	31
13	31
15	31
14	31
14	31
14	31
14	31
16	31
16	31
16	31
16	31
16	31
15	31
14	31
14	31
14	31
14	31
13	31
14	31
14	31
13	31
13	31
13	31
15	31
14	31
13	31
13	31
12	31
13	31
14	31
14	31
13	31
12	31
12	31
11	31
10	31
10	31
11	31
10	31
9	31
10	31
10	31
9	31
8	31
12	31
11	31
11	31
11	31
11	31
13	31
15	31
15	31
16	31
15	31
17	31
17	31
17	31
17	31
17	31
17	31
16	31
15	31
16	31
15	31
17	31
17	31
16	31
16	31
17	31
17	31
17	31
17	31
17	31
17	31
16	31
15	31
15	31
16	31
17	31
16	31
16	31
17	31
16	31
16	31
15	31
15	31
15	31
16	31
15	31
14	31
14	31
16	31
17	31
17	31
17	31
16	31
16	31
15	31
16	31
16	31
17	31
16	31
16	31
16	31
15	31
15	31
15	31
15	31
15	31
15	31
15	31
15	31
14	31
15	31
14	31
15	31
16	31
16	31
16	31
16	31
16	31
16	31
15	31
17	31
17	31
16	31
17	31
17	31
17	31
17	31
17	31
16	31
16	31
17	31
17	31
17	31
17	31
17	31
17	31
17	31
17	31
17	31
16	31
15	31
16	31
16	31
16	31
15	31
15	31
15	31
14	31
14	31
16	31
16	31
16	31
16	31
17	31
17	31
16	31
16	31
15	31
15	31
15	31
15	31
15	31
16	31
17	31
17	31
17	31
17	31
17	31
16	31
16	31
16	31
16	31
15	31
15	31
16	31
15	31
15	31
14	31
15	31
14	31
15	31
15	31
17	31
16	31
17	31
16	31
17	31
16	31
16	31
16	31
16	31
16	31
16	31
17	31
17	31
16	31
16	31
16	31
15	31
17	31
16	31
15	31
15	31
15	31
17	31
17	31
16	31
15	31
15	31
17	31
16	31
15	31
14	31
16	31
17	31
16	31
15	31
14	31
15	31
15	31
14	31
14	31
14	31
13	31
14	31
16	31
15	31
15	31
16	31
15	31
15	31
14	31
13	31
13	31
12	31
15	31
16	31
15	31
15	31
14	31
13	31
12	31
12	31
11	31
11	31
11	31
10	31
9	31
8	31
9	31
9	31
9	31
10	31
9	31
10	31
11	31
14	31
15	31
16	31
17	31
17	31
16	31
17	31
17	31
16	31
17	31
